3.2604,2.765,0.48
3.2009,3.0162,0.48
4.4438,2.8405,0.56
3.8718,3.0803,0.56
3.4639,2.7336,0.56
4.2394,3.4188,0.56
3.6252,3.0746,0.56
3.6678,3.1551,0.56
3.9201,3.4097,0.56
3.2944,2.7984,0.56
3.0386,3.5501,0.56
3.7178,3.9728,0.56
4.2938,3.0471,0.56
3.3736,4.1301,0.56
2.7852,2.7082,0.56
3.4477,3.3478,0.56
3.1604,2.5668,0.56
3.3628,3.0014,0.56
4.2267,2.5626,0.56
3.3673,2.9384,0.56
3.3404,2.845,0.56
3.2809,3.0962,0.56
4.5238,2.9205,0.64
3.9518,3.1603,0.64
3.5439,2.8136,0.64
4.3194,3.4988,0.64
3.7052,3.1546,0.64
3.7478,3.2351,0.64
4.0001,3.4897,0.64
3.3744,2.8784,0.64
3.1186,3.6301,0.64
3.7978,4.0528,0.64
4.3738,3.1271,0.64
3.4536,4.2101,0.64
2.8652,2.7882,0.64
3.5277,3.4278,0.64
3.2404,2.6468,0.64
3.4428,3.0814,0.64
4.3067,2.6426,0.64
3.4473,3.0184,0.64
3.4204,2.925,0.64
3.3609,3.1762,0.64
4.6038,3.0005,0.72
4.0318,3.2403,0.72
3.6239,2.8936,0.72
4.3994,3.5788,0.72
3.7852,3.2346,0.72
3.8278,3.3151,0.72
4.0801,3.5697,0.72
3.4544,2.9584,0.72
3.1986,3.7101,0.72
3.8778,4.1328,0.72
4.4538,3.2071,0.72
3.5336,4.2901,0.72
2.9452,2.8682,0.72
3.6077,3.5078,0.72
3.3204,2.7268,0.72
3.5228,3.1614,0.72
4.3867,2.7226,0.72
3.5273,3.0984,0.72
3.5004,3.005,0.72
3.4409,3.2562,0.72
4.6838,3.0805,0.8
4.1118,3.3203,0.8
3.7039,2.9736,0.8
4.4794,3.6588,0.8
3.8652,3.3146,0.8
3.9078,3.3951,0.8
4.1601,3.6497,0.8
3.5344,3.0384,0.8
3.2786,3.7901,0.8
3.9578,4.2128,0.8
4.5338,3.2871,0.8
3.6136,4.3701,0.8
3.0252,2.9482,0.8
3.6877,3.5878,0.8
3.4004,2.8068,0.8
3.6028,3.2414,0.8
4.4667,2.8026,0.8
3.6073,3.1784,0.8
3.5804,3.085,0.8
3.5209,3.3362,0.8
4.7638,3.1605,0.88
4.1918,3.4003,0.88
3.7839,3.0536,0.88
4.5594,3.7388,0.88
3.9452,3.3946,0.88
3.9878,3.4751,0.88
4.2401,3.7297,0.88
3.6144,3.1184,0.88
3.3586,3.8701,0.88
4.0378,4.2928,0.88
4.6138,3.3671,0.88
3.6936,4.4501,0.88
3.1052,3.0282,0.88
3.7677,3.6678,0.88
3.4804,2.8868,0.88
3.6828,3.3214,0.88
4.5467,2.8826,0.88
3.6873,3.2584,0.88
3.6604,3.165,0.88
3.6009,3.4162,0.88
4.8438,3.2405,0.96
4.2718,3.4803,0.96
3.8639,3.1336,0.96
4.6394,3.8188,0.96
4.0252,3.4746,0.96
4.0678,3.5551,0.96
4.3201,3.8097,0.96
3.6944,3.1984,0.96
3.4386,3.9501,0.96
4.1178,4.3728,0.96
4.6938,3.4471,0.96
3.7736,4.5301,0.96
3.1852,3.1082,0.96
3.8477,3.7478,0.96
3.5604,2.9668,0.96
3.7628,3.4014,0.96
4.6267,2.9626,0.96
3.7673,3.3384,0.96
3.7404,3.245,0.96
3.6809,3.4962,0.96
4.9238,3.3205,1.04
4.3518,3.5603,1.04
3.9439,3.2136,1.04
4.7194,3.8988,1.04
4.1052,3.5546,1.04
4.1478,3.6351,1.04
4.4001,3.8897,1.04
3.7744,3.2784,1.04
3.5186,4.0301,1.04
4.1978,4.4528,1.04
4.7738,3.5271,1.04
3.8536,4.6101,1.04
3.2652,3.1882,1.04
3.9277,3.8278,1.04
3.6404,3.0468,1.04
3.8428,3.4814,1.04
4.7067,3.0426,1.04
3.8473,3.4184,1.04
3.8204,3.325,1.04
3.7609,3.5762,1.04
5.0038,3.4005,1.12
4.4318,3.6403,1.12
4.0239,3.2936,1.12
4.7994,3.9788,1.12
4.1852,3.6346,1.12
4.2278,3.7151,1.12
4.4801,3.9697,1.12
3.8544,3.3584,1.12
3.5986,4.1101,1.12
4.2778,4.5328,1.12
4.8538,3.6071,1.12
3.9336,4.6901,1.12
3.3452,3.2682,1.12
4.0077,3.9078,1.12
3.7204,3.1268,1.12
3.9228,3.5614,1.12
4.7867,3.1226,1.12
3.9273,3.4984,1.12
3.9004,3.405,1.12
3.8409,3.6562,1.12
5.0838,3.4805,1.2
4.5118,3.7203,1.2
4.1039,3.3736,1.2
4.8794,4.0588,1.2
4.2652,3.7146,1.2
4.3078,3.7951,1.2
4.5601,4.0497,1.2
3.9344,3.4384,1.2
3.6786,4.1901,1.2
4.3578,4.6128,1.2
4.9338,3.6871,1.2
4.0136,4.7701,1.2
3.4252,3.3482,1.2
4.0877,3.9878,1.2
3.8004,3.2068,1.2
4.0028,3.6414,1.2
4.8667,3.2026,1.2
4.0073,3.5784,1.2
3.9804,3.485,1.2
3.9209,3.7362,1.2
5.1638,3.5605,1.28
4.5918,3.8003,1.28
4.1839,3.4536,1.28
4.9594,4.1388,1.28
4.3452,3.7946,1.28
4.3878,3.8751,1.28
4.6401,4.1297,1.28
4.0144,3.5184,1.28
3.7586,4.2701,1.28
4.4378,4.6928,1.28
5.0138,3.7671,1.28
4.0936,4.8501,1.28
3.5052,3.4282,1.28
4.1677,4.0678,1.28
3.8804,3.2868,1.28
4.0828,3.7214,1.28
4.9467,3.2826,1.28
4.0873,3.6584,1.28
4.0604,3.565,1.28
4.0009,3.8162,1.28
5.2438,3.6405,1.36
4.6718,3.8803,1.36
4.2639,3.5336,1.36
5.0394,4.2188,1.36
4.4252,3.8746,1.36
4.4678,3.9551,1.36
4.7201,4.2097,1.36
4.0944,3.5984,1.36
3.8386,4.3501,1.36
4.5178,4.7728,1.36
5.0938,3.8471,1.36
4.1736,4.9301,1.36
3.5852,3.5082,1.36
4.2477,4.1478,1.36
3.9604,3.3668,1.36
4.1628,3.8014,1.36
5.0267,3.3626,1.36
4.1673,3.7384,1.36
4.1404,3.645,1.36
4.0809,3.8962,1.36
5.3238,3.7205,1.44
4.7518,3.9603,1.44
4.3439,3.6136,1.44
5.1194,4.2988,1.44
4.5052,3.9546,1.44
4.5478,4.0351,1.44
4.8001,4.2897,1.44
4.1744,3.6784,1.44
3.9186,4.4301,1.44
4.5978,4.8528,1.44
5.1738,3.9271,1.44
4.2536,5.0101,1.44
3.6652,3.5882,1.44
4.3277,4.2278,1.44
4.0404,3.4468,1.44
4.2428,3.8814,1.44
5.1067,3.4426,1.44
4.2473,3.8184,1.44
4.2204,3.725,1.44
4.1609,3.9762,1.44
5.4038,3.8005,1.52
4.8318,4.0403,1.52
4.4239,3.6936,1.52
5.1994,4.3788,1.52
4.5852,4.0346,1.52
4.6278,4.1151,1.52
4.8801,4.3697,1.52
4.2544,3.7584,1.52
3.9986,4.5101,1.52
4.6778,4.9328,1.52
5.2538,4.0071,1.52
4.3336,5.0901,1.52
3.7452,3.6682,1.52
4.4077,4.3078,1.52
4.1204,3.5268,1.52
4.3228,3.9614,1.52
5.1867,3.5226,1.52
4.3273,3.8984,1.52
4.3004,3.805,1.52
4.2409,4.0562,1.52
5.4838,3.8805,1.6
4.9118,4.1203,1.6
4.5039,3.7736,1.6
5.2794,4.4588,1.6
4.6652,4.1146,1.6
4.7078,4.1951,1.6
4.9601,4.4497,1.6
4.3344,3.8384,1.6
4.0786,4.5901,1.6
4.7578,5.0128,1.6
5.3338,4.0871,1.6
4.4136,5.1701,1.6
3.8252,3.7482,1.6
4.4877,4.3878,1.6
4.2004,3.6068,1.6
4.4028,4.0414,1.6
5.2667,3.6026,1.6
4.4073,3.9784,1.6
4.3804,3.885,1.6
4.3209,4.1362,1.6
5.5638,3.9605,1.68
4.9918,4.2003,1.68
4.5839,3.8536,1.68
5.3594,4.5388,1.68
4.7452,4.1946,1.68
4.7878,4.2751,1.68
5.0401,4.5297,1.68
4.4144,3.9184,1.68
4.1586,4.6701,1.68
4.8378,5.0928,1.68
5.4138,4.1671,1.68
4.4936,5.2501,1.68
3.9052,3.8282,1.68
4.5677,4.4678,1.68
4.2804,3.6868,1.68
4.4828,4.1214,1.68
5.3467,3.6826,1.68
4.4873,4.0584,1.68
4.4604,3.965,1.68
4.4009,4.2162,1.68
5.6438,4.0405,1.76
5.0718,4.2803,1.76
4.6639,3.9336,1.76
5.4394,4.6188,1.76
4.8252,4.2746,1.76
4.8678,4.3551,1.76
5.1201,4.6097,1.76
4.4944,3.9984,1.76
4.2386,4.7501,1.76
4.9178,5.1728,1.76
5.4938,4.2471,1.76
4.5736,5.3301,1.76
3.9852,3.9082,1.76
4.6477,4.5478,1.76
4.3604,3.7668,1.76
4.5628,4.2014,1.76
5.4267,3.7626,1.76
4.5673,4.1384,1.76
4.5404,4.045,1.76
4.4809,4.2962,1.76
5.7238,4.1205,1.84
5.1518,4.3603,1.84
4.7439,4.0136,1.84
5.5194,4.6988,1.84
4.9052,4.3546,1.84
4.9478,4.4351,1.84
5.2001,4.6897,1.84
4.5744,4.0784,1.84
4.3186,4.8301,1.84
4.9978,5.2528,1.84
5.5738,4.3271,1.84
4.6536,5.4101,1.84
4.0652,3.9882,1.84
4.7277,4.6278,1.84
4.4404,3.8468,1.84
4.6428,4.2814,1.84
5.5067,3.8426,1.84
4.6473,4.2184,1.84
4.6204,4.125,1.84
4.5609,4.3762,1.84
5.8038,4.2005,1.92
5.2318,4.4403,1.92
4.8239,4.0936,1.92
5.5994,4.7788,1.92
4.9852,4.4346,1.92
5.0278,4.5151,1.92
5.2801,4.7697,1.92
4.6544,4.1584,1.92
4.3986,4.9101,1.92
5.0778,5.3328,1.92
5.6538,4.4071,1.92
4.7336,5.4901,1.92
4.1452,4.0682,1.92
4.8077,4.7078,1.92
4.5204,3.9268,1.92
4.7228,4.3614,1.92
5.5867,3.9226,1.92
4.7273,4.2984,1.92
4.7004,4.205,1.92
4.6409,4.4562,1.92
5.8838,4.2805,2
5.3118,4.5203,2
4.9039,4.1736,2
5.6794,4.8588,2
5.0652,4.5146,2
5.1078,4.5951,2
5.3601,4.8497,2
4.7344,4.2384,2
4.4786,4.9901,2
5.1578,5.4128,2
5.7338,4.4871,2
4.8136,5.5701,2
4.2252,4.1482,2
4.8877,4.7878,2
4.6004,4.0068,2
4.8028,4.4414,2
5.6667,4.0026,2
4.8073,4.3784,2
4.7804,4.285,2
4.7209,4.5362,2
0,0
3.3445,-0.072332,3.4531
2.863,-0.057543,2.7471
3.3888,-0.066244,3.1625
2.5136,-0.046748,2.2317
2.0195,-0.0443,2.1148
3.0646,-0.082922,3.9587
2.5588,-0.053815,2.5691
3.8925,-0.066805,3.1892
3.8129,-0.082185,3.9235
2.7854,-0.049666,2.371
2.0497,-0.04997,2.3856
3.3429,-0.056195,2.6827
3.6743,-0.080959,3.8649
3.943,-0.058248,2.7807
2.1139,-0.053328,2.5459
2.9006,-0.048249,2.3034
3.1649,-0.058518,2.7936
3.3733,-0.05758,2.7488
3.4389,-0.047377,2.2617
3.3001,-0.060106,2.8695
3.3445,-0.14463,3.4508
2.863,-0.11506,2.7453
3.3888,-0.13246,3.1604
2.5136,-0.093476,2.2303
2.0195,-0.08858,2.1135
3.0646,-0.16581,3.9561
2.5588,-0.10761,2.5674
3.8925,-0.13358,3.1872
3.8129,-0.16433,3.9209
2.7854,-0.09931,2.3695
2.0497,-0.099919,2.384
3.3429,-0.11236,2.6809
3.6743,-0.16188,3.8624
3.943,-0.11647,2.7789
2.1139,-0.10663,2.5442
2.9006,-0.096477,2.3019
3.1649,-0.11701,2.7918
3.3733,-0.11513,2.747
3.4389,-0.094732,2.2602
3.3001,-0.12019,2.8676
3.3445,-0.21687,3.447
2.863,-0.17253,2.7423
3.3888,-0.19862,3.1569
2.5136,-0.14016,2.2278
2.0195,-0.13282,2.1111
3.0646,-0.24862,3.9517
2.5588,-0.16135,2.5646
3.8925,-0.2003,3.1837
3.8129,-0.24641,3.9166
2.7854,-0.14891,2.3669
2.0497,-0.14982,2.3814
3.3429,-0.16849,2.678
3.6743,-0.24274,3.8582
3.943,-0.17464,2.7758
2.1139,-0.15989,2.5414
2.9006,-0.14466,2.2993
3.1649,-0.17545,2.7887
3.3733,-0.17264,2.744
3.4389,-0.14205,2.2578
3.3001,-0.18021,2.8644
3.3445,-0.28901,3.4417
2.863,-0.22992,2.7381
3.3888,-0.26469,3.1521
2.5136,-0.18679,2.2244
2.0195,-0.177,2.1079
3.0646,-0.33132,3.9456
2.5588,-0.21502,2.5606
3.8925,-0.26693,3.1788
3.8129,-0.32838,3.9106
2.7854,-0.19845,2.3632
2.0497,-0.19966,2.3777
3.3429,-0.22453,2.6739
3.6743,-0.32348,3.8522
3.943,-0.23274,2.7716
2.1139,-0.21308,2.5375
2.9006,-0.19278,2.2958
3.1649,-0.23381,2.7844
3.3733,-0.23007,2.7398
3.4389,-0.1893,2.2543
3.3001,-0.24016,2.86
3.3445,-0.36102,3.4349
2.863,-0.28721,2.7326
3.3888,-0.33064,3.1458
2.5136,-0.23333,2.22
2.0195,-0.22111,2.1037
3.0646,-0.41388,3.9378
2.5588,-0.2686,2.5556
3.8925,-0.33344,3.1725
3.8129,-0.4102,3.9028
2.7854,-0.2479,2.3586
2.0497,-0.24941,2.373
3.3429,-0.28048,2.6686
3.6743,-0.40409,3.8446
3.943,-0.29073,2.7661
2.1139,-0.26617,2.5325
2.9006,-0.24082,2.2913
3.1649,-0.29208,2.7789
3.3733,-0.2874,2.7344
3.4389,-0.23647,2.2498
3.3001,-0.30001,2.8544
3.3445,-0.43288,3.4266
2.863,-0.34438,2.726
3.3888,-0.39645,3.1382
2.5136,-0.27977,2.2146
2.0195,-0.26512,2.0986
3.0646,-0.49626,3.9283
2.5588,-0.32206,2.5494
3.8925,-0.39981,3.1648
3.8129,-0.49185,3.8934
2.7854,-0.29723,2.3529
2.0497,-0.29906,2.3673
3.3429,-0.33631,2.6621
3.6743,-0.48451,3.8353
3.943,-0.34859,2.7594
2.1139,-0.31915,2.5264
2.9006,-0.28875,2.2857
3.1649,-0.35021,2.7722
3.3733,-0.3446,2.7278
3.4389,-0.28353,2.2444
3.3001,-0.35972,2.8474
3.3445,-0.50455,3.4168
2.863,-0.40139,2.7182
3.3888,-0.46208,3.1292
2.5136,-0.32609,2.2083
2.0195,-0.30901,2.0926
3.0646,-0.57842,3.9171
2.5588,-0.37538,2.5421
3.8925,-0.466,3.1557
3.8129,-0.57328,3.8822
2.7854,-0.34644,2.3461
2.0497,-0.34857,2.3605
3.3429,-0.39198,2.6545
3.6743,-0.56473,3.8243
3.943,-0.40631,2.7515
2.1139,-0.37199,2.5191
2.9006,-0.33656,2.2792
3.1649,-0.40819,2.7642
3.3733,-0.40165,2.7199
3.4389,-0.33047,2.238
3.3001,-0.41927,2.8393
3.3445,-0.57599,3.4055
2.863,-0.45823,2.7092
3.3888,-0.52752,3.1189
2.5136,-0.37227,2.201
2.0195,-0.35277,2.0857
3.0646,-0.66033,3.9041
2.5588,-0.42854,2.5337
3.8925,-0.53198,3.1453
3.8129,-0.65445,3.8694
2.7854,-0.3955,2.3383
2.0497,-0.39792,2.3527
3.3429,-0.44749,2.6457
3.6743,-0.64469,3.8117
3.943,-0.46384,2.7424
2.1139,-0.42467,2.5108
2.9006,-0.38422,2.2716
3.1649,-0.46599,2.7551
3.3733,-0.45852,2.7109
3.4389,-0.37727,2.2305
3.3001,-0.47864,2.8299
3.3445,-0.64718,3.3927
2.863,-0.51487,2.699
3.3888,-0.59272,3.1071
2.5136,-0.41828,2.1927
2.0195,-0.39637,2.0778
3.0646,-0.74194,3.8894
2.5588,-0.4815,2.5241
3.8925,-0.59774,3.1334
3.8129,-0.73534,3.8548
2.7854,-0.44439,2.3295
2.0497,-0.44711,2.3438
3.3429,-0.5028,2.6358
3.6743,-0.72438,3.7973
3.943,-0.52117,2.7321
2.1139,-0.47715,2.5013
2.9006,-0.43171,2.2631
3.1649,-0.52358,2.7447
3.3733,-0.51519,2.7007
3.4389,-0.4239,2.2222
3.3001,-0.5378,2.8192
3.3445,-0.71809,3.3784
2.863,-0.57128,2.6877
3.3888,-0.65766,3.094
2.5136,-0.46411,2.1835
2.0195,-0.4398,2.0691
3.0646,-0.82323,3.873
2.5588,-0.53426,2.5135
3.8925,-0.66323,3.1202
3.8129,-0.81591,3.8386
2.7854,-0.49307,2.3197
2.0497,-0.49609,2.3339
3.3429,-0.55789,2.6247
3.6743,-0.80374,3.7813
3.943,-0.57827,2.7206
2.1139,-0.52943,2.4908
2.9006,-0.47901,2.2535
3.1649,-0.58095,2.7332
3.3733,-0.57164,2.6894
3.4389,-0.47034,2.2128
3.3001,-0.59672,2.8074
3.3445,-0.78868,3.3626
2.863,-0.62744,2.6751
3.3888,-0.72231,3.0796
2.5136,-0.50973,2.1733
2.0195,-0.48303,2.0594
3.0646,-0.90416,3.8549
2.5588,-0.58678,2.5018
3.8925,-0.72843,3.1057
3.8129,-0.89612,3.8206
2.7854,-0.54155,2.3089
2.0497,-0.54486,2.323
3.3429,-0.61273,2.6124
3.6743,-0.88276,3.7637
3.943,-0.63512,2.7078
2.1139,-0.58148,2.4792
2.9006,-0.5261,2.243
3.1649,-0.63806,2.7204
3.3733,-0.62784,2.6768
3.4389,-0.51658,2.2025
3.3001,-0.65539,2.7943
3.3445,-0.85893,3.3453
2.863,-0.68332,2.6614
3.3888,-0.78665,3.0638
2.5136,-0.55513,2.1621
2.0195,-0.52606,2.0489
3.0646,-0.9847,3.8351
2.5588,-0.63905,2.4889
3.8925,-0.79331,3.0897
3.8129,-0.97594,3.801
2.7854,-0.58978,2.297
2.0497,-0.59339,2.3111
3.3429,-0.66731,2.599
3.6743,-0.96138,3.7443
3.943,-0.69169,2.694
2.1139,-0.63327,2.4664
2.9006,-0.57296,2.2315
3.1649,-0.69489,2.7064
3.3733,-0.68376,2.6631
3.4389,-0.56259,2.1912
3.3001,-0.71376,2.7799
3.3445,-0.9288,3.3266
2.863,-0.73891,2.6465
3.3888,-0.85064,3.0466
2.5136,-0.60029,2.15
2.0195,-0.56885,2.0374
3.0646,-1.0648,3.8137
2.5588,-0.69103,2.475
3.8925,-0.85784,3.0724
3.8129,-1.0553,3.7798
2.7854,-0.63776,2.2842
2.0497,-0.64166,2.2982
3.3429,-0.72159,2.5844
3.6743,-1.0396,3.7234
3.943,-0.74796,2.6789
2.1139,-0.68479,2.4526
2.9006,-0.61956,2.219
3.1649,-0.75142,2.6913
3.3733,-0.73938,2.6482
3.4389,-0.60836,2.1789
3.3001,-0.77182,2.7644
3.3445,-0.99827,3.3064
2.863,-0.79417,2.6304
3.3888,-0.91426,3.0282
2.5136,-0.64519,2.137
2.0195,-0.61139,2.025
3.0646,-1.1444,3.7905
2.5588,-0.74271,2.46
3.8925,-0.922,3.0538
3.8129,-1.1343,3.7568
2.7854,-0.68546,2.2703
2.0497,-0.68965,2.2842
3.3429,-0.77556,2.5688
3.6743,-1.1173,3.7008
3.943,-0.80389,2.6626
2.1139,-0.736,2.4378
2.9006,-0.6659,2.2056
3.1649,-0.80762,2.675
3.3733,-0.79468,2.6321
3.4389,-0.65386,2.1657
3.3001,-0.82954,2.7476
3.3445,-1.0673,3.2848
2.863,-0.84908,2.6132
3.3888,-0.97747,3.0083
2.5136,-0.6898,2.123
2.0195,-0.65367,2.0118
3.0646,-1.2236,3.7657
2.5588,-0.79406,2.4439
3.8925,-0.98575,3.0338
3.8129,-1.2127,3.7323
2.7854,-0.73285,2.2555
2.0497,-0.73734,2.2693
3.3429,-0.82918,2.552
3.6743,-1.1946,3.6766
3.943,-0.85948,2.6452
2.1139,-0.78689,2.4218
2.9006,-0.71194,2.1911
3.1649,-0.86346,2.6575
3.3733,-0.84963,2.6149
3.4389,-0.69907,2.1515
3.3001,-0.8869,2.7296
3.3445,-1.1358,3.2617
2.863,-0.90363,2.5949
3.3888,-1.0403,2.9872
2.5136,-0.73411,2.1081
2.0195,-0.69565,1.9976
3.0646,-1.3022,3.7393
2.5588,-0.84507,2.4267
3.8925,-1.0491,3.0125
3.8129,-1.2906,3.706
2.7854,-0.77993,2.2396
2.0497,-0.7847,2.2534
3.3429,-0.88244,2.534
3.6743,-1.2713,3.6508
3.943,-0.91469,2.6266
2.1139,-0.83744,2.4048
2.9006,-0.75767,2.1757
3.1649,-0.91893,2.6388
3.3733,-0.9042,2.5965
3.4389,-0.74397,2.1364
3.3001,-0.94387,2.7104
3.3445,-1.2039,3.2372
2.863,-0.95777,2.5754
3.3888,-1.1026,2.9648
2.5136,-0.7781,2.0922
2.0195,-0.73734,1.9826
3.0646,-1.3802,3.7112
2.5588,-0.89571,2.4085
3.8925,-1.1119,2.9899
3.8129,-1.3679,3.6782
2.7854,-0.82666,2.2228
2.0497,-0.83172,2.2364
3.3429,-0.93532,2.515
3.6743,-1.3475,3.6233
3.943,-0.9695,2.6069
2.1139,-0.88762,2.3867
2.9006,-0.80307,2.1594
3.1649,-0.97399,2.619
3.3733,-0.95838,2.577
3.4389,-0.78855,2.1203
3.3001,-1.0004,2.6901
3.3445,-1.2714,3.2113
2.863,-1.0115,2.5547
3.3888,-1.1644,2.941
2.5136,-0.82174,2.0755
2.0195,-0.7787,1.9668
3.0646,-1.4576,3.6815
2.5588,-0.94595,2.3892
3.8925,-1.1743,2.9659
3.8129,-1.4446,3.6487
2.7854,-0.87303,2.205
2.0497,-0.87837,2.2185
3.3429,-0.98778,2.4949
3.6743,-1.4231,3.5943
3.943,-1.0239,2.586
2.1139,-0.9374,2.3676
2.9006,-0.84812,2.1421
3.1649,-1.0286,2.598
3.3733,-1.0121,2.5564
3.4389,-0.83278,2.1034
3.3001,-1.0565,2.6685
3.3445,-1.3384,3.184
2.863,-1.0648,2.533
3.3888,-1.2258,2.916
2.5136,-0.86503,2.0578
2.0195,-0.81972,1.95
3.0646,-1.5344,3.6501
2.5588,-0.99578,2.3689
3.8925,-1.2362,2.9407
3.8129,-1.5207,3.6177
2.7854,-0.91902,2.1863
2.0497,-0.92464,2.1996
3.3429,-1.0398,2.4736
3.6743,-1.4981,3.5637
3.943,-1.0778,2.564
2.1139,-0.98678,2.3475
2.9006,-0.89279,2.1239
3.1649,-1.0828,2.5759
3.3733,-1.0655,2.5346
3.4389,-0.87665,2.0855
3.3001,-1.1122,2.6458
3.3445,-1.4048,3.1552
2.863,-1.1176,2.5101
3.3888,-1.2866,2.8897
2.5136,-0.90793,2.0392
2.0195,-0.86037,1.9324
3.0646,-1.6105,3.6172
2.5588,-1.0452,2.3475
3.8925,-1.2975,2.9142
3.8129,-1.5962,3.585
2.7854,-0.9646,2.1665
2.0497,-0.97051,2.1798
3.3429,-1.0914,2.4513
3.6743,-1.5724,3.5316
3.943,-1.1313,2.5409
2.1139,-1.0357,2.3263
2.9006,-0.93708,2.1047
3.1649,-1.1365,2.5526
3.3733,-1.1183,2.5117
3.4389,-0.92013,2.0666
3.3001,-1.1674,2.6219
3.3445,-1.4706,3.1251
2.863,-1.1699,2.4862
3.3888,-1.3468,2.8621
2.5136,-0.95044,2.0198
2.0195,-0.90065,1.914
3.0646,-1.6859,3.5827
2.5588,-1.0941,2.3251
3.8925,-1.3582,2.8864
3.8129,-1.6709,3.5508
2.7854,-1.0098,2.1458
2.0497,-1.0159,2.159
3.3429,-1.1425,2.4279
3.6743,-1.646,3.4979
3.943,-1.1842,2.5166
2.1139,-1.0842,2.3041
2.9006,-0.98095,2.0846
3.1649,-1.1897,2.5283
3.3733,-1.1707,2.4878
3.4389,-0.96321,2.0469
3.3001,-1.222,2.5969
3.3445,-1.5357,3.0936
2.863,-1.2217,2.4611
3.3888,-1.4065,2.8333
2.5136,-0.99253,1.9994
2.0195,-0.94054,1.8947
3.0646,-1.7605,3.5466
2.5588,-1.1426,2.3017
3.8925,-1.4184,2.8573
3.8129,-1.7449,3.5151
2.7854,-1.0545,2.1242
2.0497,-1.0609,2.1372
3.3429,-1.1931,2.4035
3.6743,-1.7189,3.4626
3.943,-1.2367,2.4913
2.1139,-1.1322,2.2809
2.9006,-1.0244,2.0636
3.1649,-1.2424,2.5028
3.3733,-1.2225,2.4627
3.4389,-1.0059,2.0263
3.3001,-1.2761,2.5708
3.3445,-1.6001,3.0608
2.863,-1.273,2.435
3.3888,-1.4655,2.8032
2.5136,-1.0342,1.9782
2.0195,-0.98001,1.8746
3.0646,-1.8344,3.509
2.5588,-1.1905,2.2772
